supply_tech,capacity_or_energy,definition,reference_tech,geography,currency,currency_year,cost_of_capital,capacity_or_energy_unit,time_unit,is_levelized,interpolation_method,extrapolation_method,extrapolation_growth,source,notes,geography_map_key,new_or_replacement,gau,demand_sector,resource_bin,vintage,value,sensitivity
solar thermal without energy storage power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2042.0,2939.05,
solar thermal without energy storage power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2043.0,2939.05,
solar thermal without energy storage power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2044.0,2939.05,
solar thermal without energy storage power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2045.0,2939.05,
solar thermal without energy storage power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2046.0,2939.05,
solar thermal without energy storage power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2047.0,2939.05,
solar thermal without energy storage power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2048.0,2939.05,
solar thermal without energy storage power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2049.0,2939.05,
solar thermal without energy storage power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2050.0,2939.05,
thermal biomass gasifier,capacity,absolute,,mexico,EUR,2009.0,,megawatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2010.0,890000.0,
thermal biomass gasifier w/ccs,capacity,absolute,,mexico,EUR,2009.0,,megawatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2010.0,890000.0,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2008.0,6290.53,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2010.0,4871.79,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2011.0,4272.71,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2012.0,3892.47,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2013.0,3576.52,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2014.0,3058.57,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,2525.14,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2016.0,2406.5,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2017.0,2287.86,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2018.0,2169.22,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2019.0,2050.58,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2020.0,1931.94,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2021.0,1832.63,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2022.0,1733.32,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2023.0,1634.01,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2024.0,1534.7,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2025.0,1435.39,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2026.0,1418.87,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2027.0,1402.35,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2028.0,1385.83,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2029.0,1369.3,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2030.0,1352.78,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2031.0,1337.23,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2032.0,1321.67,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2033.0,1306.11,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2034.0,1290.56,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2035.0,1275.0,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2036.0,1259.45,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2037.0,1243.89,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2038.0,1228.33,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2039.0,1212.78,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2040.0,1197.22,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2041.0,1188.22,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2042.0,1179.22,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2043.0,1170.21,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2044.0,1161.21,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2045.0,1152.21,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2046.0,1143.21,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2047.0,1134.21,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2048.0,1125.2,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2049.0,1116.2,
transmission-sited solar PV power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2050.0,1107.2,
bulk battery storage,capacity,absolute,,mexico,USD,2011.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,150.0,
pumped hydro storage,capacity,absolute,,mexico,USD,2009.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,2316.75,
bulk battery storage,energy,absolute,,mexico,USD,2007.0,,kilowatt_hour,,False,linear_interpolation,nearest,,,,,new,mx,,,2010.0,450.0,
bulk battery storage,energy,absolute,,mexico,USD,2007.0,,kilowatt_hour,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,375.0,
bulk battery storage,energy,absolute,,mexico,USD,2007.0,,kilowatt_hour,,False,linear_interpolation,nearest,,,,,new,mx,,,2020.0,300.0,
bulk battery storage,energy,absolute,,mexico,USD,2007.0,,kilowatt_hour,,False,linear_interpolation,nearest,,,,,new,mx,,,2025.0,275.0,
bulk battery storage,energy,absolute,,mexico,USD,2007.0,,kilowatt_hour,,False,linear_interpolation,nearest,,,,,new,mx,,,2030.0,250.0,
bulk battery storage,energy,absolute,,mexico,USD,2007.0,,kilowatt_hour,,False,linear_interpolation,nearest,,,,,new,mx,,,2035.0,225.0,
bulk battery storage,energy,absolute,,mexico,USD,2007.0,,kilowatt_hour,,False,linear_interpolation,nearest,,,,,new,mx,,,2040.0,200.0,
bulk battery storage,energy,absolute,,mexico,USD,2007.0,,kilowatt_hour,,False,linear_interpolation,nearest,,,,,new,mx,,,2045.0,180.0,
bulk battery storage,energy,absolute,,mexico,USD,2007.0,,kilowatt_hour,,False,linear_interpolation,nearest,,,,,new,mx,,,2050.0,160.0,
